candidate,protocol,scene_token,sample_token,gt_token,gt_instance_token,gt_class,current_matched,b0_matched
r2_a_50iter,compound,325cef682f064c55a255f2625c533b75,8573a885a7cb41d185c05029eeb9a54e,a5bd2b4419b04119898dbcd5774ebe3d,56c32476c6b1417e816ea238f30249f2,motorcycle,False,True
r2_a_50iter,compound,325cef682f064c55a255f2625c533b75,44237858a539457da65822bfcf58c414,7295fac9297541e0bb743f51ccf1c7ff,090067814c7e4bbea134dcd018d2083f,car,False,True
r2_a_50iter,compound,325cef682f064c55a255f2625c533b75,4b894442c95141f9affd731d9da7b43c,3cabbdc98eaa4e6eae7a20fcd6ee3241,2e84949acbd84ea3857ca2a04e50b6a4,car,False,True
r2_b_50iter,clean,fcbccedd61424f1b85dcbf8f897f9754,8e9c2cba0ee74056aa3746e8391d54a9,f86091dd98754bd9b53beec14c9b8820,143ecd5e93614768bdb3da695e76c409,car,False,True
r2_b_50iter,clean,fcbccedd61424f1b85dcbf8f897f9754,9e7683e8586542a1b6032980c45f15ce,334910993c7548e595a0ac055ee5d413,6e71a9ceaf9a4974a1d07a2bd3544506,pedestrian,False,True
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,c1eed31234b94e9f8e22fbf3428b0ac2,ec4261d7c2244b34a0a9a49ebaa07682,6b7d108921ef4e87a46443fbc7f8f59e,motorcycle,False,True
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,5b7cb170eee6468aa1fdbd3abcf63c5a,a3d1c307abbc4e3c98da38dead56fb29,fa6ddc168ffb4ab88b718f719357211e,car,False,True
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,372725a4b00e49c78d6d0b1c4a38b6e0,c8c80977d7f04f2383b65838d2dc66b3,b8bbb0f8ce61468e93ff1d18c06ee663,bicycle,False,True
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,609d5177362340458a3bfd4949cd1e64,09fe3f5913794c8e92fe965f56061091,9ca01ff2a1b54d2eafaed768e58783ad,car,False,True
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,e174cb43655f49dab7ffa27b973670e3,830673239d284a3f9ac311d1d88e7d6c,c2c271c1bc484bce81639bfda2083588,pedestrian,False,True
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,06be0e3b665c44fa8d17d9f4770bdf9c,d1be3a52c0fd424ab7e84d3add2fbd23,9ca01ff2a1b54d2eafaed768e58783ad,car,False,True
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,55c258972acb4300a3a6077a531ab050,1a4ddb8f8d7b4c768cb42e728482ae5b,e83e110484e14c03a995b8c37696f9b3,motorcycle,False,True
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,4b894442c95141f9affd731d9da7b43c,2b3ce1df3af34401a10a15ed0e0b177b,a1cc58fdb3fa4a0097a315a77ce1be90,car,False,True
r2_b_50iter,clean,325cef682f064c55a255f2625c533b75,a1289b27ca1d41deb6fc982be9a3d03c,b53722c7b90046898f078d2145db1414,e5cabb9d6b474377a206feab4ec64d3f,car,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,f4f86af4da3b49e79497deda5c5f223a,dc2edd33d3cc40498b698a558ccc75e8,91631b130dc54b14ade9b445e2a0e245,pedestrian,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,f4f86af4da3b49e79497deda5c5f223a,21486fabb0df47b3b2f898f0ac029f21,445d910b06944ea9acdc0d827452bcd0,pedestrian,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,a98fba72bde9433fb882032d18aedb2e,ead8e7366a4e42b68b1f4dc053697652,68a40df2846e4298af0417ea12721b5c,pedestrian,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,0d0700a2284e477db876c3ee1d864668,e1bf80735e02483392b91fd02869fcdb,185cc5e6132e4e8facb2d0c9fadea0d4,pedestrian,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,8e9c2cba0ee74056aa3746e8391d54a9,f86091dd98754bd9b53beec14c9b8820,143ecd5e93614768bdb3da695e76c409,car,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,0af0feb5b1394b928dd13d648de898f5,f89feece4526433898be0bc3495c9f00,8ce4fe54af77467d90c840465f69677f,car,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,61d9340c5ad8418dafe7a4af1b96e6b9,5bfe75d8337c417fa8055473cf03b58a,996d9e039f7a4838ac48d5409ca89732,pedestrian,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,a771effa2a2648d78096c3e92b95b129,02545d84438a4f4180fa80bb9d2a1dfd,b673cf89298845398bf0252c52e5affd,car,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,b9ea04a6121d4a8bb00199b885aa5ef0,413d9832ea7b49b6ab5f8f3c23e84cfd,8ce4fe54af77467d90c840465f69677f,car,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,87e772078a494d42bd34cd16172808bc,eaf90e5bc9d145348817351e9c46f4dc,8ce4fe54af77467d90c840465f69677f,car,False,True
r2_b_50iter,camera_crash_5,fcbccedd61424f1b85dcbf8f897f9754,f40544fd4f5d42abbcfa948eeaf86850,def7d692e6f84bc299993c17c54a26fe,8ce4fe54af77467d90c840465f69677f,car,False,True
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,d8251bbc2105497ab8ec80827d4429aa,0cab2896be4349ed88f59c84642e4b87,b8bbb0f8ce61468e93ff1d18c06ee663,bicycle,False,True
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,048a45dd2cf54aa5808d8ccc85731d44,7222641fc98744cc9b2d06920e335c43,b8bbb0f8ce61468e93ff1d18c06ee663,bicycle,False,True
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,858a1ece22cf45d9bc71e42336604b78,427f1da89441485d9b1a66214662c77c,b8bbb0f8ce61468e93ff1d18c06ee663,bicycle,False,True
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,372725a4b00e49c78d6d0b1c4a38b6e0,c8c80977d7f04f2383b65838d2dc66b3,b8bbb0f8ce61468e93ff1d18c06ee663,bicycle,False,True
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,609d5177362340458a3bfd4949cd1e64,09fe3f5913794c8e92fe965f56061091,9ca01ff2a1b54d2eafaed768e58783ad,car,False,True
r2_b_50iter,camera_crash_5,325cef682f064c55a255f2625c533b75,7bebe3c9be714f02837f8617c56df122,38ada24b0299432e9e73456412d4b531,a1cc58fdb3fa4a0097a315a77ce1be90,car,False,True
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,f4f86af4da3b49e79497deda5c5f223a,dc2edd33d3cc40498b698a558ccc75e8,91631b130dc54b14ade9b445e2a0e245,pedestrian,False,True
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,f4f86af4da3b49e79497deda5c5f223a,21486fabb0df47b3b2f898f0ac029f21,445d910b06944ea9acdc0d827452bcd0,pedestrian,False,True
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,f753d3f87e5b40af87ff2cbf7c8e7082,081c19290123437ba6a3617344bbb55d,fef3f0c1f8f944e393315c5460263f17,pedestrian,False,True
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,9ee4020153674b9e9943d395ff8cfdf3,b0d7b45f0ce443559a2368abf9f42141,72137291381349428afb1038d4e5898c,pedestrian,False,True
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,5b03af7a953245b5a3b23191ed4da62a,3dfd7e5254d14a28bb19df51b3bb6a58,06ff24b7f1e8479b934f1b74348028bc,car,False,True
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,4cf5d6c3f6ab42aab23f67b5a9782d1a,34d4b5d5bc984a05b3a1e4250a180bbb,2a42fd0e123c455fbaeb1c5f03dba0b2,car,False,True
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,6d9984d09d52479e837da2fd09e192cc,a28c87a3b3624458b52dc096793a40d3,a6ca1e8c4eee458cb4981e02f58c954f,car,False,True
r2_b_50iter,camera_crash_10,fcbccedd61424f1b85dcbf8f897f9754,b9ea04a6121d4a8bb00199b885aa5ef0,413d9832ea7b49b6ab5f8f3c23e84cfd,8ce4fe54af77467d90c840465f69677f,car,False,True
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,61a7bd24f88a46c2963280d8b13ac675,87f049cecfe048b99fabe16b9aec6b1b,9ca01ff2a1b54d2eafaed768e58783ad,car,False,True
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,609d5177362340458a3bfd4949cd1e64,50f20841589c4a7da2f67c96e2a6b25e,c2c271c1bc484bce81639bfda2083588,pedestrian,False,True
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,609d5177362340458a3bfd4949cd1e64,09fe3f5913794c8e92fe965f56061091,9ca01ff2a1b54d2eafaed768e58783ad,car,False,True
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,b1303058fa624645b753d7283d70de45,b3ef233cd90a4ad79557a37739676444,c2c271c1bc484bce81639bfda2083588,pedestrian,False,True
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,b1303058fa624645b753d7283d70de45,b73da263d8574a48a43b0e41249715de,9ca01ff2a1b54d2eafaed768e58783ad,car,False,True
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,a19a80c905674faab7203a3a4e0f5246,d9bb7b51f47b457c9f88962d395505f3,63510eb8f6ed4b3189002b1f2648ea1f,car,False,True
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,a19a80c905674faab7203a3a4e0f5246,a7afdda04eb44098a1aca107499a5682,c2c271c1bc484bce81639bfda2083588,pedestrian,False,True
r2_b_50iter,camera_crash_10,325cef682f064c55a255f2625c533b75,b6c420c3a5bd4a219b1cb82ee5ea0aa7,f01a0b3aa5db4721a43803ccf0ff0e33,c2c271c1bc484bce81639bfda2083588,pedestrian,False,True
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,b6b0d9f2f2e14a3aaa2c8aedeb1edb69,da658810bfe64358b77ea6192f8a68b1,abdeb2ae1d884b4dbd6f38f699d453bd,pedestrian,False,True
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,796b1988dd254f74bf2fb19ba9c5b8c6,6a250957b5ca4723aad0d70eaad44382,3b19bb63d0924f4da3034819357d6c8b,pedestrian,False,True
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,9ee4020153674b9e9943d395ff8cfdf3,b0d7b45f0ce443559a2368abf9f42141,72137291381349428afb1038d4e5898c,pedestrian,False,True
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,0af0feb5b1394b928dd13d648de898f5,f89feece4526433898be0bc3495c9f00,8ce4fe54af77467d90c840465f69677f,car,False,True
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,0af0feb5b1394b928dd13d648de898f5,16ffdd8502af44288d5bc4c424f4f709,96c353e8f14d4a63ba2b844d43cffc42,car,False,True
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,4cf5d6c3f6ab42aab23f67b5a9782d1a,24e9a89c76684c66bc2f38cb570671b6,f2d9e6f194ee446eafc7a79fcb32994a,car,False,True
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,4cf5d6c3f6ab42aab23f67b5a9782d1a,5ea2f6b8074346ce91765ee9b21e1037,a6ca1e8c4eee458cb4981e02f58c954f,car,False,True
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,6d9984d09d52479e837da2fd09e192cc,a28c87a3b3624458b52dc096793a40d3,a6ca1e8c4eee458cb4981e02f58c954f,car,False,True
r2_b_50iter,compound,fcbccedd61424f1b85dcbf8f897f9754,a771effa2a2648d78096c3e92b95b129,f6cd785ccc764c508e61192d4b72ef5b,6702a65bda8b4e2da8ac270c26e425bd,motorcycle,False,True
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,609d5177362340458a3bfd4949cd1e64,50f20841589c4a7da2f67c96e2a6b25e,c2c271c1bc484bce81639bfda2083588,pedestrian,False,True
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,b1303058fa624645b753d7283d70de45,b3ef233cd90a4ad79557a37739676444,c2c271c1bc484bce81639bfda2083588,pedestrian,False,True
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,a19a80c905674faab7203a3a4e0f5246,a7afdda04eb44098a1aca107499a5682,c2c271c1bc484bce81639bfda2083588,pedestrian,False,True
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,b6c420c3a5bd4a219b1cb82ee5ea0aa7,f01a0b3aa5db4721a43803ccf0ff0e33,c2c271c1bc484bce81639bfda2083588,pedestrian,False,True
r2_b_50iter,compound,325cef682f064c55a255f2625c533b75,06be0e3b665c44fa8d17d9f4770bdf9c,d1be3a52c0fd424ab7e84d3add2fbd23,9ca01ff2a1b54d2eafaed768e58783ad,car,False,True
